"dataset_ID","meantimes","Acer","Adoxa.moschatellina","Anemone","Anemone.nemorosa","Betula","Betula.Corylus.Myrica","Betula.fruticosa","Betula.humilis","Betula.nana","Betula.pendula","Betula.pubescens","Carpinus","Carpinus.betulus","Convallaria","Convallaria.majalis","Cornus","Cornus.mas.C..suecica","Cornus.sanguinea","Cornus.suecica","Corylus","Corylus.avellana","Corylus.Myrica","Fagus","Fagus.sylvatica","Fraxinus","Fraxinus.excelsior","Hedera","Hedera.helix","Ilex","Larix","Lonicera.periclymenum","Mercurialis","Mercurialis.perennis","Micranthes.nivalis","Micranthes.nivalis.M..tenuis","Polygonatum","Polygonatum.verticillatum","Populus","Populus.tremula","Prunus","Prunus.padus","Quercus","Rhamnus","Rhamnus.cathartica","Sanicula","Sorbus","Sorbus.aria","Sorbus.aucuparia","Stachys.sylvatica","Tilia","Tilia.cordata","Ulmus","Ulmus.glabra","Viburnum","Viburnum.opulus","Viscum","Viscum.album"
"45716",6608.969,"0",NA,NA,"0","156","4",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","39","39",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","6",NA,NA,NA,NA,NA,"4",NA,NA,"6","27",NA,NA,"0",NA,NA
"45716",6767.014,"0",NA,NA,"0","103","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","33","33",NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0","2",NA,NA,NA,NA,NA,"0",NA,NA,"2","18",NA,NA,"0",NA,NA
"45716",6918.331,"0",NA,NA,"0","86","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","37","37",NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","3",NA,NA,NA,NA,NA,"1",NA,NA,"3","8",NA,NA,"0",NA,NA
"45716",7069.738,"0",NA,NA,"0","91","2",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","56","56",NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0","4",NA,NA,NA,NA,NA,"1",NA,NA,"0","18",NA,NA,"0",NA,NA
"45716",7223.622,"0",NA,NA,"0","118","4",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","52","52",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","5",NA,NA,NA,NA,NA,"2",NA,NA,"2","24",NA,NA,"0",NA,NA
"45716",7386.33,"0",NA,NA,"0","89","2",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","42","42",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1","3",NA,NA,NA,NA,NA,"2",NA,NA,"1","14",NA,NA,"0",NA,NA
"45716",7569.092,"0",NA,NA,"0","113","5",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","59","59",NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1","5",NA,NA,NA,NA,NA,"1",NA,NA,"1","16",NA,NA,"0",NA,NA
"45716",7693.376,"0",NA,NA,"0","85","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","34","34",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,NA,NA,NA,"0",NA,NA,"1","18",NA,NA,"0",NA,NA
"45716",7806.742,"1",NA,NA,"0","100","2",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","41","41",NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","6",NA,NA,NA,NA,NA,"0",NA,NA,"0","13",NA,NA,"0",NA,NA
"45716",7918.25,"0",NA,NA,"0","99","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","27","27",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","7",NA,NA,NA,NA,NA,"3",NA,NA,"2","13",NA,NA,"0",NA,NA
"45716",8028.009,"0",NA,NA,"0","127","4",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","35","35",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0","2",NA,NA,NA,NA,NA,"0",NA,NA,"0","11",NA,NA,"0",NA,NA
"45716",8137.349,"0",NA,NA,"0","66","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","32","32",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0","2",NA,NA,NA,NA,NA,"1",NA,NA,"1","12",NA,NA,"0",NA,NA
"45716",8249.085,"0",NA,NA,"0","137","3",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","30","30",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,NA,NA,NA,"1",NA,NA,"1","8",NA,NA,"0",NA,NA
"45716",8368.138,"0",NA,NA,"0","101","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","30","30",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0","4",NA,NA,NA,NA,NA,"1",NA,NA,"0","4",NA,NA,"0",NA,NA
"45716",8516.645,"0",NA,NA,"0","100","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"1","40","40",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0","4",NA,NA,NA,NA,NA,"0",NA,NA,"0","8",NA,NA,"0",NA,NA
"45716",8638.027,"0",NA,NA,"0","102","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","40","40",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,NA,NA,NA,"0",NA,NA,"2","10",NA,NA,"0",NA,NA
"45716",8748.645,"0",NA,NA,"0","110","2",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","41","41",NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,NA,NA,NA,"3",NA,NA,"1","5",NA,NA,"0",NA,NA
"45716",8855.502,"0",NA,NA,"0","95","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","61","61",NA,NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","2",NA,NA,NA,NA,NA,"0",NA,NA,"0","7",NA,NA,"0",NA,NA
"45716",8961.838,"0",NA,NA,"0","102","4",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","39","39",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0","3",NA,NA,NA,NA,NA,"0",NA,NA,"0","12",NA,NA,"2",NA,NA
"45716",9068.969,"0",NA,NA,"0","107","2",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","61","61",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0","2",NA,NA,NA,NA,NA,"0",NA,NA,"0","5",NA,NA,"0",NA,NA
"45716",9095.76,"0",NA,NA,"0","107","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","62","62",NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1","2",NA,NA,NA,NA,NA,"2",NA,NA,"0","17",NA,NA,"0",NA,NA
"45716",9122.518,"0",NA,NA,"0","105","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","63","63",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,NA,NA,NA,"0",NA,NA,"1","8",NA,NA,"0",NA,NA
"45716",9149.594,"0",NA,NA,"0","122","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","78","78",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0","3",NA,NA,NA,NA,NA,"1",NA,NA,"0","11",NA,NA,"0",NA,NA
"45716",9177.254,"0",NA,NA,"0","102","5",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","55","55",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,"1",NA,NA,"0","4",NA,NA,"0",NA,NA
"45716",9205.45,"0",NA,NA,"0","98","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","66","66",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","4",NA,NA,NA,NA,NA,"0",NA,NA,"0","10",NA,NA,"0",NA,NA
"45716",9233.924,"0",NA,NA,"0","104","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","73","73",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,"1",NA,NA,"0","5",NA,NA,"0",NA,NA
"45716",9263.242,"0",NA,NA,"0","94","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","55","55",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","3",NA,NA,NA,NA,NA,"3",NA,NA,"0","6",NA,NA,"0",NA,NA
"45716",9293.49,"0",NA,NA,"0","89","3",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","48","48",NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","5",NA,NA,NA,NA,NA,"2",NA,NA,"1","7",NA,NA,"0",NA,NA
"45716",9324.96,"0",NA,NA,"0","97","2",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","71","71",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","3",NA,NA,NA,NA,NA,"0",NA,NA,"0","11",NA,NA,"0",NA,NA
"45716",9359.696,"0",NA,NA,"0","96","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","51","51",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,NA,NA,NA,"0",NA,NA,"0","5",NA,NA,"0",NA,NA
"45716",9424.683,"0",NA,NA,"0","117","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","37","37",NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","3",NA,NA,NA,NA,NA,"0",NA,NA,"0","2",NA,NA,"1",NA,NA
"45716",9567.83,"0",NA,NA,"0","99","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","63","63",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1","0",NA,NA,NA,NA,NA,"1",NA,NA,"0","4",NA,NA,"0",NA,NA
"45716",9703.98,"0",NA,NA,"0","135","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","67","67",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,NA,NA,NA,"0",NA,NA,"0","7",NA,NA,"0",NA,NA
"45716",9837.242,"0",NA,NA,"0","104","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","49","49",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","2",NA,NA,NA,NA,NA,"4",NA,NA,"0","4",NA,NA,"0",NA,NA
"45716",9967.797,"1",NA,NA,"0","99","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","55","55",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","3",NA,NA,NA,NA,NA,"1",NA,NA,"0","5",NA,NA,"0",NA,NA
"45716",10095.947,"0",NA,NA,"0","80","2",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","52","52",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,"3",NA,NA,"0","7",NA,NA,"1",NA,NA
"45716",10222.399,"0",NA,NA,"0","100","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","52","52",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,"0",NA,NA,"0","7",NA,NA,"0",NA,NA
"45716",10348.754,"0",NA,NA,"0","107","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","73","73",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,NA,NA,NA,"3",NA,NA,"0","10",NA,NA,"0",NA,NA
"45716",10475.354,"0",NA,NA,"0","88","2",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","58","58",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,"2",NA,NA,"0","8",NA,NA,"0",NA,NA
"45716",10603.328,"0",NA,NA,"0","66","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","96","96",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,"3",NA,NA,"0","7",NA,NA,"0",NA,NA
"45716",10732.998,"0",NA,NA,"0","155","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","58","58",NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","8",NA,NA,NA,NA,NA,"3",NA,NA,"0","12",NA,NA,"1",NA,NA
"45716",10866.325,"0",NA,NA,"0","64","2",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","77","77",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0","0",NA,NA,NA,NA,NA,"2",NA,NA,"0","6",NA,NA,"0",NA,NA
"45716",11008.343,"0",NA,NA,"0","188","3",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","82","82",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0","1",NA,NA,NA,NA,NA,"2",NA,NA,"0","6",NA,NA,"0",NA,NA
"45716",11111.585,"0",NA,NA,"0","117","2",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","91","91",NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0","2",NA,NA,NA,NA,NA,"1",NA,NA,"0","3",NA,NA,"0",NA,NA
"45719",10.417,"0",NA,NA,"0","195","2",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"8","8",NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0","17",NA,NA,NA,NA,NA,"2",NA,NA,"0","2",NA,NA,"0",NA,"0"
"45719",121.272,"0",NA,NA,"0","165","7",NA,NA,NA,NA,NA,NA,"1","0",NA,NA,NA,NA,NA,"10","10",NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0","8",NA,NA,NA,NA,NA,"2",NA,NA,"3","1",NA,NA,"0",NA,"0"
"45719",229.142,"0",NA,NA,"0","229","9",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"12","12",NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0","8",NA,NA,NA,NA,NA,"2",NA,NA,"1","1",NA,NA,"0",NA,"0"
"45719",321.391,"0",NA,NA,"0","224","4",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"8","8",NA,NA,"1",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0","11",NA,NA,NA,NA,NA,"2",NA,NA,"1","0",NA,NA,"0",NA,"0"
"45719",405.26,"0",NA,NA,"1","190","2",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"9","9",NA,NA,"1",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1","14",NA,NA,NA,NA,NA,"2",NA,NA,"2","0",NA,NA,"0",NA,"0"
"45719",483.253,"0",NA,NA,"0","171","1",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"9","9",NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,"0","10",NA,NA,NA,NA,NA,"0",NA,NA,"1","0",NA,NA,"0",NA,"0"
"45719",560.538,"0",NA,NA,"0","198","5",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"13","13",NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1","12",NA,NA,NA,NA,NA,"0",NA,NA,"0","0",NA,NA,"0",NA,"0"
"45719",637.086,"0",NA,NA,"0","153","5",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"11","11",NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1","10",NA,NA,NA,NA,NA,"2",NA,NA,"3","1",NA,NA,"0",NA,"0"
"45719",714.209,"0",NA,NA,"1","268","5",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"5","5",NA,NA,"2",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"0","22",NA,NA,NA,NA,NA,"3",NA,NA,"0","0",NA,NA,"1",NA,"0"
"45719",794.798,"0",NA,NA,"0","220","2",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"13","13",NA,NA,"2",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0","9",NA,NA,NA,NA,NA,"2",NA,NA,"0","0",NA,NA,"0",NA,"0"
"45719",877.82,"0",NA,NA,"1","211","4",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"11","11",NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0","21",NA,NA,NA,NA,NA,"0",NA,NA,"0","0",NA,NA,"0",NA,"0"
"45719",969.192,"0",NA,NA,"0","251","3",NA,NA,NA,NA,NA,NA,"0","1",NA,NA,NA,NA,NA,"19","19",NA,NA,"3",NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0","19",NA,NA,NA,NA,NA,"1",NA,NA,"0","2",NA,NA,"1",NA,"0"
"45719",1073.274,"0",NA,NA,"0","225","2",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"14","14",NA,NA,"3",NA,"2",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"0","23",NA,NA,NA,NA,NA,"4",NA,NA,"4","0",NA,NA,"0",NA,"0"
"45719",1210.069,"0",NA,NA,"0","248","1",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"13","13",NA,NA,"3",NA,"2",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,"0","19",NA,NA,NA,NA,NA,"1",NA,NA,"1","0",NA,NA,"0",NA,"0"
"45719",1289.213,"0",NA,NA,"0","185","2",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"14","14",NA,NA,"0",NA,"3",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,"0","39",NA,NA,NA,NA,NA,"3",NA,NA,"2","1",NA,NA,"0",NA,"0"
"45719",1354.514,"0",NA,NA,"0","206","1",NA,NA,NA,NA,NA,NA,"1","0",NA,NA,NA,NA,NA,"16","16",NA,NA,"0",NA,"6",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"1","14",NA,NA,NA,NA,NA,"0",NA,NA,"1","1",NA,NA,"0",NA,"0"
"45719",1414.543,"0",NA,NA,"0","185","2",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"14","14",NA,NA,"0",NA,"5",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"1","13",NA,NA,NA,NA,NA,"3",NA,NA,"3","0",NA,NA,"0",NA,"0"
"45719",1470.531,"1",NA,NA,"0","213","1",NA,NA,NA,NA,NA,NA,"1","0",NA,NA,NA,NA,NA,"18","18",NA,NA,"0",NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"2","22",NA,NA,NA,NA,NA,"2",NA,NA,"2","1",NA,NA,"0",NA,"0"
"45719",1526.445,"0",NA,NA,"0","200","1",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"16","16",NA,NA,"0",NA,"4",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"0","21",NA,NA,NA,NA,NA,"1",NA,NA,"4","0",NA,NA,"0",NA,"0"
"45719",1582.991,"0",NA,NA,"0","199","3",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"7","7",NA,NA,"1",NA,"5",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1","38",NA,NA,NA,NA,NA,"0",NA,NA,"5","1",NA,NA,"1",NA,"0"
"45719",1625.679,"0",NA,NA,"0","173","1",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"14","14",NA,NA,"1",NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,"0","25",NA,NA,NA,NA,NA,"1",NA,NA,"0","1",NA,NA,"0",NA,"0"
"45719",1697.831,"0",NA,NA,"0","152","4",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"17","17",NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"0","20",NA,NA,NA,NA,NA,"3",NA,NA,"1","1",NA,NA,"0",NA,"0"
"45719",1759.774,"0",NA,NA,"0","150","2",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"14","14",NA,NA,"1",NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"2","32",NA,NA,NA,NA,NA,"0",NA,NA,"3","2",NA,NA,"1",NA,"0"
"45719",1827.743,"0",NA,NA,"0","158","0",NA,NA,NA,NA,NA,NA,"1","0",NA,NA,NA,NA,NA,"10","10",NA,NA,"0",NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1","17",NA,NA,NA,NA,NA,"2",NA,NA,"3","1",NA,NA,"0",NA,"0"
"45719",1985.039,"1",NA,NA,"0","194","3",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"8","8",NA,NA,"1",NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1","9",NA,NA,NA,NA,NA,"4",NA,NA,"2","3",NA,NA,"0",NA,"0"
"45719",2215.863,"0",NA,NA,"0","226","2",NA,NA,NA,NA,NA,NA,"1","0",NA,NA,NA,NA,NA,"23","23",NA,NA,"0",NA,"5",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"2","24",NA,NA,NA,NA,NA,"4",NA,NA,"3","0",NA,NA,"0",NA,"0"
"45719",2399.639,"0",NA,NA,"0","165","1",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"19","19",NA,NA,"0",NA,"4",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,"0","36",NA,NA,NA,NA,NA,"2",NA,NA,"0","0",NA,NA,"0",NA,"0"
"45719",2566.71,"0",NA,NA,"0","187","2",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"18","18",NA,NA,"0",NA,"3",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"0","26",NA,NA,NA,NA,NA,"2",NA,NA,"4","5",NA,NA,"0",NA,"0"
"45719",2720.189,"0",NA,NA,"0","229","2",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"18","18",NA,NA,"0",NA,"2",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,"1","28",NA,NA,NA,NA,NA,"1",NA,NA,"3","2",NA,NA,"0",NA,"0"
"45719",3019.663,"0",NA,NA,"0","151","1",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"24","24",NA,NA,"1",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,"1","22",NA,NA,NA,NA,NA,"0",NA,NA,"2","4",NA,NA,"0",NA,"0"
"45719",3306.728,"0",NA,NA,"0","176","0",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"24","24",NA,NA,"0",NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"0","40",NA,NA,NA,NA,NA,"6",NA,NA,"5","2",NA,NA,"0",NA,"0"
"45719",3576.608,"0",NA,NA,"0","183","0",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"19","19",NA,NA,"0",NA,"2",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,"0","39",NA,NA,NA,NA,NA,"2",NA,NA,"2","6",NA,NA,"0",NA,"0"
"45719",3855.338,"0",NA,NA,"0","129","1",NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"19","19",NA,NA,"1",NA,"6",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,"0","34",NA,NA,NA,NA,NA,"6",NA,NA,"3","2",NA,NA,"1",NA,"0"
