"dataset_ID","meantimes","Abies","Arctostaphylos","Arctostaphylos.uva.ursi","Huperzia","Huperzia.selago","Linnaea.borealis","Lycopodium","Lycopodium.annotinum","Melampyrum","Picea","Picea.abies","Pinus","Pinus.sylvestris","Taxus","Taxus.baccata","Vaccinium"
"21790",2456.48,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"15","4","537",NA,NA,"1"
"21790",2546.604,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"9","2","677",NA,NA,"0"
"21790",2636.342,NA,NA,"0",NA,"0","0",NA,"3","0",NA,"4","1","548",NA,NA,"0"
"21790",2727.437,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"3","2","1042",NA,NA,"0"
"21790",2814.112,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"4","3","990",NA,NA,"2"
"21790",2905.901,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"0","2","662",NA,NA,"1"
"21790",2998.472,NA,NA,"0",NA,"0","0",NA,"1","1",NA,"5","0","492",NA,NA,"0"
"21790",3093.381,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"3","2","919",NA,NA,"1"
"21790",3198.997,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"1","2","668",NA,NA,"0"
"21790",3356.757,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"1","0","519",NA,NA,"0"
"21790",3475.347,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","3","523",NA,NA,"0"
"21790",3572.703,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"1","0","895",NA,NA,"0"
"21790",3663.324,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","5","634",NA,NA,"0"
"21790",3748.897,NA,NA,"0",NA,"1","0",NA,"1","0",NA,"0","3","630",NA,NA,"1"
"21790",3831.779,NA,NA,"0",NA,"0","0",NA,"3","0",NA,"1","1","648",NA,NA,"0"
"21790",3916.013,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","0","606",NA,NA,"1"
"21790",3999.686,NA,NA,"0",NA,"0","0",NA,"0","1",NA,"2","1","638",NA,NA,"0"
"21790",4082.307,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"1","0","584",NA,NA,"0"
"21790",4166.649,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","1","433",NA,NA,"2"
"21790",4252.798,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"1","1","732",NA,NA,"1"
"21790",4361.512,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"1","5","550",NA,NA,"1"
"21790",4427.604,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"0","6","526",NA,NA,"1"
"21790",4513.694,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"2","2","634",NA,NA,"1"
"21790",4602.384,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"0","6","731",NA,NA,"1"
"21790",4691.926,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"1","2","687",NA,NA,"1"
"21790",4780.151,NA,NA,"0",NA,"0","0",NA,"1","2",NA,"1","4","598",NA,NA,"0"
"21790",4881.638,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"4","2","530",NA,NA,"1"
"21790",5044.59,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"0","5","553",NA,NA,"0"
"21790",5192.841,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","3","442",NA,NA,"0"
"21790",5316.378,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","1","574",NA,NA,"0"
"21790",5456.69,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","1","766",NA,NA,"0"
"21790",5539.409,NA,NA,"1",NA,"0","0",NA,"0","0",NA,"0","4","500",NA,NA,"0"
"21790",2267.446,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"39","1","577",NA,NA,"0"
"21790",2156.659,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"93","3","708",NA,NA,"1"
"21790",2006.906,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"125","6","706",NA,NA,"0"
"21790",1917.662,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"128","4","774",NA,NA,"0"
"21790",1845.686,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"130","2","568",NA,NA,"0"
"21790",1763.737,NA,NA,"0",NA,"0","0",NA,"0","1",NA,"133","2","589",NA,NA,"0"
"21790",1716.089,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"210","4","585",NA,NA,"0"
"21790",1654.331,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"119","7","469",NA,NA,"1"
"21790",1592.152,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"107","0","507",NA,NA,"0"
"21790",1464.886,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"242","4","782",NA,NA,"0"
"21790",1339.238,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"261","9","882",NA,NA,"1"
"21790",1212.741,NA,NA,"0",NA,"0","0",NA,"0","1",NA,"184","3","634",NA,NA,"2"
"21790",1086.173,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"220","1","785",NA,NA,"1"
"21790",944.827,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"104","3","644",NA,NA,"1"
"21790",824.556,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"166","4","888",NA,NA,"0"
"21790",653.078,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"103","6","736",NA,NA,"0"
"21790",563.133,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"83","7","896",NA,NA,"1"
"21790",505.096,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"43","1","686",NA,NA,"3"
"21790",477.947,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"49","0","584",NA,NA,"2"
"21790",414.622,NA,NA,"0",NA,"0","0",NA,"3","0",NA,"100","3","507",NA,NA,"0"
"21790",396.992,NA,NA,"0",NA,"1","0",NA,"1","0",NA,"122","0","654",NA,NA,"2"
"21790",343.9,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"133","1","500",NA,NA,"0"
"21790",307.834,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"96","1","537",NA,NA,"0"
"21790",231.455,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"154","1","703",NA,NA,"0"
"21790",5647.647,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","1","461",NA,NA,"1"
"21790",5756.609,NA,NA,"0",NA,"0","1",NA,"1","0",NA,"1","0","469",NA,NA,"0"
"21790",5866.114,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"1","2","515",NA,NA,"0"
"21790",5973.173,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","0","607",NA,NA,"1"
"21790",6073.819,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"1","1","643",NA,NA,"1"
"21790",6176.175,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","2","553",NA,NA,"2"
"21790",6282.678,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","2","431",NA,NA,"0"
"21790",6389.909,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","1","442",NA,NA,"0"
"21790",6497.892,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"0","2","547",NA,NA,"0"
"21790",6610.367,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"0","0","416",NA,NA,"0"
"21790",6725.91,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","3","619",NA,NA,"1"
"21790",6839.957,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","0","470",NA,NA,"0"
"21790",6989.452,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"0","2","559",NA,NA,"0"
"21790",7092.72,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"0","4","521",NA,NA,"0"
"21790",7277.919,NA,NA,"0",NA,"0","0",NA,"0","1",NA,"0","0","426",NA,NA,"0"
"21790",7385.103,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"0","3","576",NA,NA,"0"
"21790",7470.36,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","2","449",NA,NA,"0"
"21790",7548,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","4","630",NA,NA,"0"
"21790",7625.437,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"1","5","398",NA,NA,"0"
"21790",7701.109,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","2","371",NA,NA,"0"
"21790",7774.26,NA,NA,"0",NA,"0","0",NA,"0","1",NA,"1","1","587",NA,NA,"0"
"21790",7916.697,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","3","466",NA,NA,"0"
"21790",8060.638,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"0","0","583",NA,NA,"1"
"21790",8131.682,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","3","566",NA,NA,"0"
"21790",8202.3,NA,NA,"0",NA,"0","0",NA,"0","1",NA,"0","1","515",NA,NA,"1"
"21790",8344.078,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","2","402",NA,NA,"1"
"21790",8501.701,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","0","457",NA,NA,"0"
"21790",8623.584,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"0","0","516",NA,NA,"0"
"21790",8766.909,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","0","429",NA,NA,"0"
"21790",8914.445,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"0","5","499",NA,NA,"0"
"21790",9064.38,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","3","553",NA,NA,"4"
"21790",9210.217,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","1","489",NA,NA,"1"
"21790",9358.969,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","1","529",NA,NA,"0"
"21790",9540.96,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"0","2","459",NA,NA,"0"
"21790",9808.154,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","3","411",NA,NA,"0"
"21790",9982.774,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","4","559",NA,NA,"0"
"21790",10146.99,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"0","3","658",NA,NA,"0"
"21790",10312.113,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"0","1","758",NA,NA,"0"
"21790",10469.706,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","2","710",NA,NA,"0"
"21790",10619.481,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"2","2","560",NA,NA,"0"
"21790",10761.747,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","1","476",NA,NA,"2"
"21790",11056.938,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"0","0","156",NA,NA,"2"
"21790",11357.033,NA,NA,"0",NA,"1","0",NA,"0","0",NA,"0","0","170",NA,NA,"4"
"21790",11588.432,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0","0","191",NA,NA,"3"
"44941",13.691,NA,NA,NA,NA,"0","0",NA,"2","0","2",NA,NA,"40",NA,NA,"0"
"44941",200.288,NA,NA,NA,NA,"0","0",NA,"0","0","2",NA,NA,"26",NA,NA,"2"
"44941",339.894,NA,NA,NA,NA,"1","0",NA,"1","1","1",NA,NA,"22",NA,NA,"6"
"44941",465.179,NA,NA,NA,NA,"0","1",NA,"1","2","1",NA,NA,"21",NA,NA,"2"
"44941",670.718,NA,NA,NA,NA,"0","0",NA,"1","0","2",NA,NA,"18",NA,NA,"3"
"44941",903.454,NA,NA,NA,NA,"0","0",NA,"4","1","3",NA,NA,"23",NA,NA,"4"
"44941",1086.287,NA,NA,NA,NA,"0","0",NA,"2","3","3",NA,NA,"33",NA,NA,"4"
"44941",1355.945,NA,NA,NA,NA,"0","0",NA,"0","1","1",NA,NA,"26",NA,NA,"2"
"44941",1734.762,NA,NA,NA,NA,"0","0",NA,"2","2","1",NA,NA,"28",NA,NA,"3"
"44941",1986.259,NA,NA,NA,NA,"1","0",NA,"3","1","1",NA,NA,"22",NA,NA,"2"
"44941",2195.271,NA,NA,NA,NA,"0","0",NA,"2","2","2",NA,NA,"36",NA,NA,"1"
"44941",2377.431,NA,NA,NA,NA,"0","0",NA,"2","0","0",NA,NA,"27",NA,NA,"2"
"44941",2468.927,NA,NA,NA,NA,"0","0",NA,"1","0","2",NA,NA,"24",NA,NA,"1"
"44941",2555.934,NA,NA,NA,NA,"0","0",NA,"3","3","2",NA,NA,"50",NA,NA,"0"
"44941",2640.915,NA,NA,NA,NA,"0","0",NA,"3","2","0",NA,NA,"50",NA,NA,"2"
"44941",2723.944,NA,NA,NA,NA,"0","0",NA,"3","2","1",NA,NA,"34",NA,NA,"3"
"44941",2805.472,NA,NA,NA,NA,"0","0",NA,"7","2","0",NA,NA,"34",NA,NA,"2"
"44941",2887.046,NA,NA,NA,NA,"0","0",NA,"4","0","2",NA,NA,"42",NA,NA,"2"
"44941",3047.856,NA,NA,NA,NA,"0","0",NA,"1","3","0",NA,NA,"39",NA,NA,"1"
"44941",3199.454,NA,NA,NA,NA,"0","0",NA,"5","0","0",NA,NA,"35",NA,NA,"4"
"44941",3357.775,NA,NA,NA,NA,"0","0",NA,"3","1","0",NA,NA,"36",NA,NA,"2"
"44941",3514.876,NA,NA,NA,NA,"0","0",NA,"2","1","1",NA,NA,"50",NA,NA,"3"
"44941",3678.542,NA,NA,NA,NA,"0","0",NA,"4","1","1",NA,NA,"44",NA,NA,"1"
"44941",3843.733,NA,NA,NA,NA,"0","0",NA,"0","0","1",NA,NA,"28",NA,NA,"4"
"44941",4023.778,NA,NA,NA,NA,"1","0",NA,"4","3","0",NA,NA,"38",NA,NA,"1"
"44941",4220.358,NA,NA,NA,NA,"0","0",NA,"1","4","0",NA,NA,"33",NA,NA,"0"
"44941",4467.273,NA,NA,NA,NA,"0","0",NA,"3","5","1",NA,NA,"40",NA,NA,"3"
"44941",4861.032,NA,NA,NA,NA,"0","0",NA,"4","0","0",NA,NA,"45",NA,NA,"1"
"44941",5099.928,NA,NA,NA,NA,"1","0",NA,"2","0","0",NA,NA,"33",NA,NA,"1"
"44941",5296.744,NA,NA,NA,NA,"0","0",NA,"4","1","0",NA,NA,"35",NA,NA,"2"
"44941",5480.999,NA,NA,NA,NA,"0","0",NA,"4","1","0",NA,NA,"37",NA,NA,"0"
"44941",5658.883,NA,NA,NA,NA,"0","0",NA,"0","0","0",NA,NA,"35",NA,NA,"0"
"44941",5836.316,NA,NA,NA,NA,"0","0",NA,"2","0","0",NA,NA,"41",NA,NA,"1"
"44941",6016.278,NA,NA,NA,NA,"0","0",NA,"3","2","0",NA,NA,"33",NA,NA,"1"
"44941",6202.899,NA,NA,NA,NA,"0","0",NA,"4","1","0",NA,NA,"28",NA,NA,"0"
"44941",6396.56,NA,NA,NA,NA,"0","0",NA,"2","0","0",NA,NA,"31",NA,NA,"0"
"44941",6501.19,NA,NA,NA,NA,"0","0",NA,"1","0","0",NA,NA,"24",NA,NA,"0"
"44941",6612.916,NA,NA,NA,NA,"0","0",NA,"2","0","0",NA,NA,"24",NA,NA,"0"
"44941",6728.562,NA,NA,NA,NA,"0","0",NA,"0","0","0",NA,NA,"32",NA,NA,"0"
"44941",6862.721,NA,NA,NA,NA,"0","0",NA,"3","0","0",NA,NA,"32",NA,NA,"0"
"44941",7038.396,NA,NA,NA,NA,"0","0",NA,"4","0","0",NA,NA,"25",NA,NA,"3"
"44941",7215.326,NA,NA,NA,NA,"0","0",NA,"1","0","0",NA,NA,"15",NA,NA,"0"
"44941",7320.347,NA,NA,NA,NA,"0","0",NA,"4","2","0",NA,NA,"27",NA,NA,"0"
"44941",7414.505,NA,NA,NA,NA,"0","0",NA,"1","0","0",NA,NA,"13",NA,NA,"1"
"44941",7502.38,NA,NA,NA,NA,"0","0",NA,"4","1","0",NA,NA,"19",NA,NA,"0"
"44941",7589.868,NA,NA,NA,NA,"0","0",NA,"1","1","0",NA,NA,"14",NA,NA,"0"
"44941",7676.277,NA,NA,NA,NA,"0","0",NA,"3","0","0",NA,NA,"17",NA,NA,"0"
"44941",7762.903,NA,NA,NA,NA,"0","0",NA,"4","0","0",NA,NA,"16",NA,NA,"0"
"44941",7851.962,NA,NA,NA,NA,"0","0",NA,"3","2","0",NA,NA,"18",NA,NA,"0"
"44941",7947.112,NA,NA,NA,NA,"0","0",NA,"3","0","0",NA,NA,"14",NA,NA,"0"
"44941",8057.403,NA,NA,NA,NA,"0","0",NA,"0","2","0",NA,NA,"19",NA,NA,"0"
"44941",8308.112,NA,NA,NA,NA,"0","0",NA,"4","0","0",NA,NA,"27",NA,NA,"0"
"44941",8561.665,NA,NA,NA,NA,"0","0",NA,"1","0","0",NA,NA,"24",NA,NA,"0"
"44941",8793.726,NA,NA,NA,NA,"0","0",NA,"0","0","0",NA,NA,"20",NA,NA,"0"
"44941",9021.6,NA,NA,NA,NA,"0","0",NA,"5","1","0",NA,NA,"13",NA,NA,"0"
"44941",9253.941,NA,NA,NA,NA,"0","0",NA,"2","0","0",NA,NA,"23",NA,NA,"0"
"44941",9493.216,NA,NA,NA,NA,"0","0",NA,"8","1","0",NA,NA,"27",NA,NA,"0"
"44941",9776.018,NA,NA,NA,NA,"0","0",NA,"7","0","0",NA,NA,"14",NA,NA,"1"
"44941",10340.28,NA,NA,NA,NA,"0","0",NA,"6","0","0",NA,NA,"4",NA,NA,"0"
"44941",11096.382,NA,NA,NA,NA,"0","0",NA,"1","0","0",NA,NA,"5",NA,NA,"0"
"44941",11830.764,NA,NA,NA,NA,"3","0",NA,"0","0","0",NA,NA,"8",NA,NA,"0"
"44941",12570.857,NA,NA,NA,NA,"4","0",NA,"2","0","0",NA,NA,"16",NA,NA,"0"
"44941",13340.437,NA,NA,NA,NA,"3","0",NA,"1","0","0",NA,NA,"11",NA,NA,"0"
"45311",0.195,NA,"0",NA,NA,"0","0","0","5","0","1",NA,"0","81",NA,NA,"5"
"45311",185.662,NA,"0",NA,NA,"0","0","0","4","0","9",NA,"0","68",NA,NA,"1"
"45311",371.95,NA,"0",NA,NA,"0","0","0","3","0","2",NA,"0","68",NA,NA,"3"
"45311",554.377,NA,"0",NA,NA,"0","0","1","4","0","7",NA,"0","81",NA,NA,"4"
"45311",733.116,NA,"0",NA,NA,"0","0","0","4","0","4",NA,"0","71",NA,NA,"8"
"45311",915.881,NA,"2",NA,NA,"0","0","0","5","1","5",NA,"0","69",NA,NA,"3"
"45311",1092.309,NA,"0",NA,NA,"0","0","0","3","1","8",NA,"0","83",NA,NA,"4"
"45311",1183.674,NA,"0",NA,NA,"1","0","1","4","0","4",NA,"0","99",NA,NA,"3"
"45311",1377.552,NA,"0",NA,NA,"0","0","0","3","0","3",NA,"0","100",NA,NA,"1"
"45311",1622.344,NA,"0",NA,NA,"0","0","0","1","0","3",NA,"0","75",NA,NA,"2"
"45311",1775.21,NA,"0",NA,NA,"0","0","0","3","0","1",NA,"0","65",NA,NA,"3"
"45311",1906.448,NA,"0",NA,NA,"0","0","0","4","0","6",NA,"0","95",NA,NA,"0"
"45311",2035.106,NA,"0",NA,NA,"0","1","0","0","0","4",NA,"0","94",NA,NA,"2"
"45311",2169.053,NA,"0",NA,NA,"0","0","0","2","0","4",NA,"0","84",NA,NA,"3"
"45311",2306.874,NA,"0",NA,NA,"0","0","0","4","1","4",NA,"0","92",NA,NA,"6"
"45311",2485.369,NA,"0",NA,NA,"1","0","1","5","0","1",NA,"0","76",NA,NA,"3"
"45311",2639.384,NA,"0",NA,NA,"0","0","0","3","0","4",NA,"0","82",NA,NA,"3"
"45311",2769.983,NA,"0",NA,NA,"0","0","0","7","0","6",NA,"0","87",NA,NA,"3"
"45311",2899.692,NA,"0",NA,NA,"0","0","0","2","0","4",NA,"0","105",NA,NA,"5"
"45311",3029.658,NA,"0",NA,NA,"0","0","0","2","0","6",NA,"0","143",NA,NA,"1"
"45311",3163.559,NA,"0",NA,NA,"1","0","0","2","0","3",NA,"0","147",NA,NA,"2"
"45311",3413.664,NA,"0",NA,NA,"0","0","0","2","0","5",NA,"2","138",NA,NA,"3"
"45311",3623.093,NA,"0",NA,NA,"0","0","0","1","0","5",NA,"0","136",NA,NA,"4"
"45311",3822.086,NA,"0",NA,NA,"0","0","0","4","0","3",NA,"2","160",NA,NA,"1"
"45311",4019.083,NA,"0",NA,NA,"0","0","0","1","0","1",NA,"1","144",NA,NA,"2"
"45311",4220.204,NA,"1",NA,NA,"0","0","0","1","0","2",NA,"1","126",NA,NA,"5"
"45311",4424.858,NA,"0",NA,NA,"1","0","0","3","1","0",NA,"4","174",NA,NA,"4"
"45311",4693.738,NA,"0",NA,NA,"0","0","0","1","1","1",NA,"3","262",NA,NA,"1"
"45311",4890.497,NA,"0",NA,NA,"0","0","0","1","0","0",NA,"6","189",NA,NA,"0"
"45311",5051.028,NA,"0",NA,NA,"0","0","0","0","0","2",NA,"3","207",NA,NA,"2"
"45311",5210.064,NA,"0",NA,NA,"0","0","0","3","0","0",NA,"7","269",NA,NA,"0"
"45311",5365.367,NA,"0",NA,NA,"0","0","0","1","0","2",NA,"5","220",NA,NA,"1"
"45311",5524.9,NA,"0",NA,NA,"0","0","0","2","0","0",NA,"3","199",NA,NA,"0"
"45311",5740.651,NA,"0",NA,NA,"0","0","0","2","0","0",NA,"3","245",NA,NA,"0"
"45311",5884.009,NA,"0",NA,NA,"0","0","0","3","0","0",NA,"5","252",NA,NA,"1"
"45311",6003.024,NA,"0",NA,NA,"0","0","0","4","0","0",NA,"7","270",NA,NA,"0"
"45311",6120.257,NA,"0",NA,NA,"0","1","0","6","0","0",NA,"3","262",NA,NA,"0"
"45311",6236.095,NA,"0",NA,NA,"0","1","0","7","1","0",NA,"2","197",NA,NA,"1"
"45311",6393.864,NA,"0",NA,NA,"0","0","0","4","0","0",NA,"2","219",NA,NA,"0"
"45311",6575.097,NA,"0",NA,NA,"0","0","0","3","1","0",NA,"3","219",NA,NA,"0"
"45311",6727.161,NA,"0",NA,NA,"0","0","1","3","0","0",NA,"3","209",NA,NA,"0"
"45311",6875.512,NA,"0",NA,NA,"0","0","0","4","1","0",NA,"9","205",NA,NA,"0"
"45311",7024.381,NA,"0",NA,NA,"0","0","0","1","1","0",NA,"3","209",NA,NA,"0"
"45311",7179.611,NA,"0",NA,NA,"0","0","0","3","2","1",NA,"1","158",NA,NA,"0"
"45311",7329.927,NA,"0",NA,NA,"0","0","1","2","3","0",NA,"0","141",NA,NA,"0"
"45311",7481.938,NA,"0",NA,NA,"0","0","1","4","0","0",NA,"0","109",NA,NA,"2"
"45311",7679.45,NA,"0",NA,NA,"0","0","0","3","2","0",NA,"0","85",NA,NA,"0"
"45311",7812.99,NA,"0",NA,NA,"0","0","0","5","1","0",NA,"0","49",NA,NA,"0"
"45311",7931.565,NA,"1",NA,NA,"0","0","1","3","0","0",NA,"0","45",NA,NA,"0"
"45311",8049.059,NA,"0",NA,NA,"0","0","1","1","0","0",NA,"0","62",NA,NA,"0"
"45311",8167.865,NA,"0",NA,NA,"0","0","0","5","0","0",NA,"0","62",NA,NA,"2"
"45311",8335.191,NA,"0",NA,NA,"0","0","0","4","0","0",NA,"0","50",NA,NA,"0"
"45311",8545.265,NA,"0",NA,NA,"0","0","0","2","0","0",NA,"0","44",NA,NA,"0"
"45311",8723.089,NA,"0",NA,NA,"0","0","0","1","0","0",NA,"0","45",NA,NA,"1"
"45311",8902.12,NA,"0",NA,NA,"0","0","0","5","0","0",NA,"0","52",NA,NA,"0"
"45311",9083.138,NA,"0",NA,NA,"0","0","0","9","0","0",NA,"0","42",NA,NA,"0"
"45311",9262.237,NA,"0",NA,NA,"0","0","0","16","0","0",NA,"0","28",NA,NA,"0"
"45311",9444.816,NA,"0",NA,NA,"0","0","0","13","0","0",NA,"0","52",NA,NA,"0"
"45311",9625.95,NA,"0",NA,NA,"0","0","0","5","0","0",NA,"0","35",NA,NA,"0"
"45311",9819.993,NA,"0",NA,NA,"0","0","0","3","0","0",NA,"0","20",NA,NA,"0"
"45311",9962.989,NA,"0",NA,NA,"0","0","0","0","0","0",NA,"0","12",NA,NA,"0"
"45311",10032.203,NA,"0",NA,NA,"0","0","0","1","0","0",NA,"0","24",NA,NA,"3"
"45311",10089.894,NA,"0",NA,NA,"0","0","0","1","0","0",NA,"0","36",NA,NA,"1"
"45311",10144.682,NA,"0",NA,NA,"0","0","0","1","0","0",NA,"0","36",NA,NA,"0"
"45311",10200.48,NA,"0",NA,NA,"0","0","0","1","0","0",NA,"0","26",NA,NA,"0"
"45311",10259.493,NA,"0",NA,NA,"0","0","0","0","0","0",NA,"0","18",NA,NA,"0"
"45311",10345.705,NA,"0",NA,NA,"1","0","0","2","0","1",NA,"0","33",NA,NA,"0"
"45329",12.166,"0","0",NA,NA,"0",NA,NA,"1","1",NA,"26","7","208",NA,"0","2"
"45329",238.833,"0","0",NA,NA,"0",NA,NA,"0","0",NA,"22","2","175",NA,"0","0"
"45329",448.971,"0","0",NA,NA,"0",NA,NA,"1","1",NA,"44","7","228",NA,"0","1"
"45329",654.092,"0","0",NA,NA,"0",NA,NA,"1","2",NA,"46","1","155",NA,"0","0"
"45329",854.969,"0","0",NA,NA,"0",NA,NA,"1","0",NA,"33","6","196",NA,"0","0"
"45329",1052.275,"0","0",NA,NA,"0",NA,NA,"2","2",NA,"24","4","173",NA,"0","0"
"45329",1255.323,"0","0",NA,NA,"0",NA,NA,"2","2",NA,"4","9","157",NA,"0","0"
"45329",1458.401,"0","0",NA,NA,"0",NA,NA,"2","1",NA,"39","6","163",NA,"0","1"
"45329",1663.036,"0","0",NA,NA,"0",NA,NA,"1","0",NA,"20","13","193",NA,"0","2"
"45329",1873.343,"0","0",NA,NA,"0",NA,NA,"0","1",NA,"7","9","157",NA,"0","0"
"45329",2080.349,"0","0",NA,NA,"0",NA,NA,"2","1",NA,"4","8","178",NA,"1","0"
"45329",2292.347,"0","0",NA,NA,"0",NA,NA,"0","0",NA,"3","2","195",NA,"0","1"
"45329",2520.949,"0","0",NA,NA,"0",NA,NA,"0","1",NA,"1","6","170",NA,"0","0"
"45329",2819.189,"0","0",NA,NA,"0",NA,NA,"0","3",NA,"2","3","171",NA,"0","1"
"45329",2992.089,"0","0",NA,NA,"0",NA,NA,"2","6",NA,"0","1","146",NA,"0","0"
"45329",3149.872,"0","0",NA,NA,"0",NA,NA,"2","1",NA,"0","10","202",NA,"1","0"
"45329",3306.002,"0","0",NA,NA,"0",NA,NA,"0","2",NA,"1","11","165",NA,"0","2"
"45329",3460.985,"0","0",NA,NA,"0",NA,NA,"1","0",NA,"0","7","216",NA,"0","0"
"45329",3619.134,"0","0",NA,NA,"0",NA,NA,"0","2",NA,"0","2","225",NA,"0","0"
"45329",3779.086,"0","0",NA,NA,"0",NA,NA,"2","3",NA,"0","4","216",NA,"0","1"
"45329",3932.914,"0","0",NA,NA,"0",NA,NA,"0","0",NA,"0","2","145",NA,"0","1"
"45329",4095.204,"0","0",NA,NA,"0",NA,NA,"2","3",NA,"0","6","161",NA,"0","0"
"45329",4250.699,"0","0",NA,NA,"0",NA,NA,"0","0",NA,"0","4","131",NA,"2","0"
"45329",4417.366,"0","0",NA,NA,"0",NA,NA,"0","0",NA,"0","6","228",NA,"2","0"
"45329",4647.559,"0","0",NA,NA,"0",NA,NA,"1","2",NA,"0","3","172",NA,"0","2"
"45329",4866.171,"0","0",NA,NA,"0",NA,NA,"0","1",NA,"0","2","180",NA,"0","0"
"45329",5037.901,"0","0",NA,NA,"0",NA,NA,"0","0",NA,"0","3","186",NA,"0","1"
"45329",5200.723,"0","0",NA,NA,"0",NA,NA,"1","1",NA,"0","5","175",NA,"0","0"
"45329",5367.341,"0","0",NA,NA,"0",NA,NA,"1","2",NA,"0","1","131",NA,"0","0"
